timestamp,cpu_utility_pct,memory_in_use_pct,disk_active_time_pct,virtual_memory_pct,process_count,disk_queue_length
2026-04-13T16:38:27.292Z,26.90,87.14,0.00,18.86,364,0.00
2026-04-13T16:38:29.298Z,25.07,87.15,0.00,18.86,364,0.00
2026-04-13T16:38:31.300Z,23.45,87.19,0.00,18.86,364,0.00
2026-04-13T16:38:33.301Z,20.65,87.17,0.00,18.86,364,0.00
2026-04-13T16:38:35.315Z,31.15,87.10,0.00,18.86,364,0.00
2026-04-13T16:38:37.325Z,19.77,87.17,0.00,18.86,364,0.00
2026-04-13T16:38:39.330Z,36.08,87.37,0.00,18.86,364,0.00
2026-04-13T16:38:41.340Z,38.68,87.34,0.00,18.86,364,0.00
2026-04-13T16:38:43.352Z,40.04,87.58,0.00,18.86,364,0.00
2026-04-13T16:38:45.353Z,37.88,87.73,0.00,18.86,364,0.00
2026-04-13T16:38:47.357Z,34.38,87.70,0.00,18.86,367,0.00
2026-04-13T16:38:49.370Z,56.49,88.07,0.00,18.84,372,0.00
2026-04-13T16:38:51.379Z,45.65,88.39,0.00,18.84,372,0.00
2026-04-13T16:38:53.393Z,27.94,88.26,0.00,18.84,372,0.00
2026-04-13T16:38:55.400Z,33.62,88.20,0.00,18.84,372,0.00
2026-04-13T16:38:57.406Z,31.64,88.25,0.00,18.84,373,0.00
2026-04-13T16:38:59.414Z,23.08,88.46,0.00,18.83,373,0.00
2026-04-13T17:01:55.918Z,21.83,81.97,0.00,0.64,313,0.00
2026-04-13T17:01:57.933Z,21.82,81.94,0.00,0.64,313,0.00
2026-04-13T17:01:59.944Z,18.96,81.96,0.00,0.64,315,0.00
2026-04-13T17:02:01.950Z,31.24,82.33,0.00,0.64,315,0.00
2026-04-13T17:02:03.955Z,17.65,82.29,0.00,0.64,315,0.00
2026-04-13T17:02:05.966Z,15.58,82.34,0.00,0.64,315,0.00
2026-04-13T17:02:07.971Z,14.98,82.37,0.00,0.64,315,0.00
2026-04-13T17:02:09.980Z,20.11,82.37,0.00,0.64,315,0.00
2026-04-13T17:02:11.986Z,14.55,82.34,0.00,0.64,315,0.00
2026-04-13T17:02:13.988Z,21.03,82.60,0.00,0.64,315,0.00
2026-04-13T17:02:15.993Z,23.65,82.39,0.00,0.64,314,0.00
2026-04-13T17:02:18.006Z,16.25,82.35,0.00,0.64,314,0.00
2026-04-13T17:02:20.016Z,14.73,82.43,0.00,0.64,314,0.00
2026-04-13T17:02:22.030Z,16.52,82.50,0.00,0.64,314,0.00
2026-04-13T17:02:24.043Z,21.73,82.56,0.00,0.64,314,0.00
2026-04-13T17:02:26.057Z,21.05,82.63,0.00,0.64,314,0.00
2026-04-13T17:02:28.062Z,37.98,82.43,0.00,0.64,314,0.00
2026-04-13T17:02:30.071Z,23.84,82.51,0.00,0.64,314,0.00
2026-04-13T17:02:32.073Z,23.04,82.52,0.00,0.64,314,0.00
2026-04-13T17:02:34.088Z,26.82,82.84,0.00,0.64,315,0.00
2026-04-13T17:02:36.092Z,18.04,82.78,0.00,0.64,315,0.00
2026-04-13T17:02:38.104Z,17.69,82.68,0.00,0.64,315,0.00
2026-04-13T17:02:40.115Z,15.12,82.65,0.00,0.64,314,0.00
2026-04-13T17:02:42.121Z,15.01,82.51,0.00,0.64,314,0.00
2026-04-13T17:02:44.130Z,11.28,82.68,0.00,0.64,314,0.00
2026-04-13T17:02:46.137Z,14.39,82.68,0.00,0.64,314,0.00
2026-04-13T17:02:48.152Z,14.49,82.60,0.00,0.64,314,0.00
2026-04-13T17:02:50.152Z,11.73,82.58,0.00,0.64,314,0.00
2026-04-13T17:02:52.158Z,12.70,82.53,0.00,0.64,314,0.00
2026-04-13T17:02:54.170Z,13.22,82.74,0.00,0.64,315,0.00
2026-04-13T17:02:56.185Z,12.75,82.69,0.00,0.64,315,0.00
2026-04-13T17:02:58.185Z,11.66,82.72,0.00,0.64,315,0.00
2026-04-13T17:03:00.190Z,13.98,82.83,0.00,0.64,315,0.00
2026-04-13T17:03:02.200Z,17.83,82.83,0.00,0.64,318,0.00
2026-04-13T17:03:04.211Z,30.12,83.95,0.00,0.64,319,0.00
2026-04-13T17:03:06.221Z,16.01,83.87,0.00,0.64,319,0.00
2026-04-13T17:03:08.234Z,12.51,83.89,0.00,0.64,319,0.00
2026-04-13T17:03:10.250Z,12.17,83.87,0.00,0.64,319,0.00
2026-04-13T17:03:12.264Z,12.85,83.91,0.00,0.64,319,0.00
2026-04-13T17:03:14.268Z,16.17,83.88,0.00,0.64,319,0.00
2026-04-13T17:03:16.280Z,13.45,83.90,0.00,0.64,319,0.00
2026-04-13T17:03:18.299Z,12.17,83.88,0.00,0.64,319,0.00
2026-04-13T17:03:20.301Z,12.53,83.89,0.00,0.64,319,0.00
2026-04-13T17:03:22.302Z,16.06,83.96,0.00,0.64,319,0.00
2026-04-13T17:03:24.308Z,12.44,83.87,0.00,0.64,319,0.00
2026-04-13T17:03:26.322Z,13.19,83.87,0.00,0.64,319,0.00
2026-04-13T17:03:28.323Z,11.71,83.92,0.00,0.64,319,0.00
2026-04-13T17:03:30.329Z,12.37,83.78,0.00,0.64,322,0.00
2026-04-13T17:03:32.340Z,24.45,83.87,0.00,0.64,319,0.00
2026-04-13T17:03:34.350Z,15.83,83.90,0.00,0.64,319,0.00
2026-04-13T17:03:36.350Z,15.84,83.75,0.00,0.64,319,0.00
2026-04-13T17:03:38.360Z,22.12,83.80,0.00,0.64,319,0.00
2026-04-13T17:03:40.371Z,19.23,83.30,0.00,0.64,319,0.00
2026-04-13T17:03:42.381Z,16.36,83.33,0.00,0.64,319,0.00
2026-04-13T17:03:44.387Z,17.25,83.23,0.00,0.64,319,0.00
2026-04-13T17:03:46.400Z,23.32,83.27,0.00,0.64,319,0.00
2026-04-13T17:03:48.409Z,15.16,83.24,0.00,0.64,319,0.00
2026-04-13T17:03:50.421Z,17.35,83.24,0.00,0.64,320,0.00
2026-04-13T17:03:52.435Z,22.98,83.28,0.00,0.64,320,0.00
2026-04-13T17:03:54.449Z,20.85,83.29,0.00,0.64,320,0.00
2026-04-13T17:03:56.463Z,19.27,83.22,0.00,0.64,320,0.00
2026-04-13T17:03:58.474Z,14.38,83.27,0.00,0.64,320,0.00
2026-04-13T17:04:00.483Z,19.36,83.24,0.00,0.64,320,0.00
2026-04-13T17:04:02.488Z,19.21,83.34,0.00,0.64,320,0.00
2026-04-13T17:04:04.500Z,21.96,83.30,0.00,0.64,319,0.00
2026-04-13T17:04:06.515Z,29.04,82.31,0.00,0.64,319,0.00
2026-04-13T17:04:08.525Z,19.80,82.32,0.00,0.64,319,0.00
2026-04-13T17:04:10.534Z,20.31,82.34,0.00,0.64,319,0.00
2026-04-13T17:04:12.534Z,15.80,81.85,0.00,0.64,319,0.00
2026-04-13T17:04:14.537Z,21.64,81.71,0.00,0.64,319,0.00
2026-04-13T17:04:16.552Z,14.56,81.69,0.00,0.64,319,0.00
2026-04-13T17:04:18.565Z,20.05,81.74,0.00,0.64,319,0.00
2026-04-13T17:04:20.568Z,21.46,81.62,0.00,0.64,319,0.00
2026-04-13T17:04:22.569Z,20.00,81.66,0.00,0.64,319,0.00
2026-04-13T17:04:24.572Z,24.01,81.71,0.00,0.64,318,0.00
2026-04-13T17:04:26.574Z,23.94,82.46,0.00,0.64,319,0.00
2026-04-13T17:04:28.583Z,21.63,82.36,0.00,0.64,319,0.00
2026-04-13T17:04:30.595Z,23.21,81.84,0.00,0.64,319,0.00
2026-04-13T17:04:32.604Z,23.07,82.00,0.00,0.64,319,0.00
2026-04-13T17:04:34.613Z,23.21,82.04,0.00,0.64,319,0.00
2026-04-13T17:04:36.613Z,25.45,81.77,0.00,0.64,319,0.00
2026-04-13T17:04:38.627Z,20.67,81.71,0.00,0.64,319,0.00
2026-04-13T17:04:40.641Z,16.84,81.72,0.00,0.64,319,0.00
2026-04-13T17:04:42.643Z,14.68,81.82,0.00,0.64,319,0.00
2026-04-13T17:04:44.646Z,17.63,81.99,0.00,0.64,319,0.00
2026-04-13T17:04:46.658Z,18.97,82.07,0.00,0.64,319,0.00
2026-04-13T17:04:48.671Z,19.96,82.17,0.00,0.64,318,0.00
2026-04-13T17:04:50.673Z,27.37,82.51,0.00,0.64,318,0.00
2026-04-13T17:04:52.683Z,33.17,82.21,0.00,0.64,318,0.00
2026-04-13T17:04:54.690Z,23.83,82.14,0.00,0.64,318,0.00
2026-04-13T17:04:56.695Z,24.85,82.60,0.00,0.64,318,0.00
2026-04-13T17:04:58.705Z,20.11,82.25,0.00,0.64,318,0.00
2026-04-13T17:05:00.712Z,22.32,82.53,0.00,0.64,318,0.00
2026-04-13T17:05:02.718Z,23.21,82.12,0.00,0.64,318,0.00
2026-04-13T17:05:04.732Z,18.88,81.76,0.00,0.64,318,0.00
2026-04-13T17:05:06.738Z,17.56,81.59,0.00,0.64,318,0.00
2026-04-13T17:05:08.740Z,21.17,81.78,0.00,0.64,318,0.00
2026-04-13T17:05:10.751Z,35.59,82.67,0.00,0.64,317,0.00
2026-04-13T17:05:12.761Z,26.00,82.94,0.00,0.64,317,0.00
2026-04-13T17:05:14.765Z,34.10,84.47,0.00,0.64,317,0.00
2026-04-13T17:05:16.769Z,31.16,85.60,0.00,0.64,317,0.00
2026-04-13T17:05:18.772Z,31.90,85.64,0.00,0.64,317,0.00
2026-04-13T17:05:20.784Z,24.15,85.51,0.00,0.64,316,0.00
2026-04-13T17:05:22.797Z,21.05,84.84,0.00,0.64,316,0.00
2026-04-13T17:05:24.798Z,17.32,84.15,0.00,0.64,316,0.00
2026-04-13T17:05:26.813Z,19.09,83.29,0.00,0.64,316,0.00
2026-04-13T17:05:28.820Z,13.74,82.67,0.00,0.64,316,0.00
2026-04-13T17:05:30.824Z,18.91,82.67,0.00,0.64,316,0.00
2026-04-13T17:05:32.834Z,20.20,82.50,0.00,0.64,316,0.00
2026-04-13T17:05:34.837Z,24.04,82.54,0.00,0.64,316,0.00
2026-04-13T17:05:36.852Z,19.70,82.37,0.00,0.64,316,0.00
